address,zip,town,list_date,sold_date,days_on_market,list_price,sold_price,sold_vs_ask_pct,property_type,conflicts,_sources
28 Londonderry Way,07901,Summit,2025-12-09,2025-12-08,,1250000,1250000,0.0,Single Family,,listing_scrape
12 Valemont Way,07901,Summit,2026-07-09,2026-07-06,,750000,750000,0.0,Single Family,,listing_scrape
59 Baltusrol Way,07920,Basking Ridge,2023-07-17,2023-07-16,,2580000,2580000,0.0,Single Family,,listing_scrape
45 GEORGETOWN CT,07920,Basking Ridge,2023-08-31,2023-08-18,,875000,875000,0.0,Townhouse,,"listing_scrape,nj_records"
3005 Hemlock Pl,07920,Basking Ridge,2023-09-02,2023-09-01,,275000,275000,0.0,Condo,,listing_scrape
97 BALDWIN CT,07920,Basking Ridge,2024-03-13,2023-12-14,,450000,485000,7.78,Townhouse,,"listing_scrape,nj_records"
2 SPENCER RD,07920,Basking Ridge,2024-03-13,2023-12-19,,699600,670000,-4.23,Single Family,,"listing_scrape,nj_records"
424 PENNS WAY,07920,Basking Ridge,2024-03-13,2023-12-22,,400000,418000,4.5,Condo,,"listing_scrape,nj_records"
91 LURLINE DR,07920,Basking Ridge,2024-03-31,2024-01-12,,1050000,1150000,9.52,Single Family,,"listing_scrape,nj_records"
137 POTOMAC DR,07920,Basking Ridge,2024-03-31,2024-01-19,,295000,327000,10.85,Condo,,"listing_scrape,nj_records"
120 CANTERBURY WAY,07920,Basking Ridge,2024-03-31,2024-01-22,,2099999,2075000,-1.19,Single Family,,"listing_scrape,nj_records"
3 HAWTHORNE PL,07920,Basking Ridge,2024-03-31,2024-01-22,,550000,580000,5.45,Townhouse,,"listing_scrape,nj_records"
93 SYCAMORE CT,07920,Basking Ridge,2024-03-31,2024-01-24,,475000,510500,7.47,Condo,,"listing_scrape,nj_records"
141 ARBOR CIR,07920,Basking Ridge,2024-04-11,2024-02-02,,539900,560000,3.72,Condo,,"listing_scrape,nj_records"
11 WITHERSPOON LN,07920,Basking Ridge,2024-05-01,2024-02-15,,999000,975000,-2.4,Condo,,"listing_scrape,nj_records"
6 CASTLE WAY,07920,Basking Ridge,2024-08-04,2024-05-02,,1980000,2110000,6.57,Single Family,year_built,"listing_scrape,nj_records"
247 SPENCER RD,07920,Basking Ridge,2024-08-04,2024-05-07,,998000,998000,0.0,Single Family,,"listing_scrape,nj_records"
1306 Evergreen Dr,07920,Basking Ridge,2024-08-04,2024-05-08,,649000,640000,-1.39,Single Family,,listing_scrape
23 BALDWIN CT,07920,Basking Ridge,2024-08-04,2024-05-09,,385000,400523,4.03,Condo,year_built,"listing_scrape,nj_records"
10 BROOKSIDE AVE,07920,Basking Ridge,2024-08-04,2024-05-10,,685000,746000,8.91,Single Family,,"listing_scrape,nj_records"
303 PENNS WAY,07920,Basking Ridge,2024-08-04,2024-05-10,,425000,490000,15.29,Condo,,"listing_scrape,nj_records"
14 KNOX CT,07920,Basking Ridge,2024-08-04,2024-05-14,,750000,760000,1.33,Condo,,"listing_scrape,nj_records"
3004 HEMLOCK PL,07920,Basking Ridge,2024-08-04,2024-05-14,,448000,459000,2.46,Condo,,"listing_scrape,nj_records"
19 COUNTRYSIDE DR,07920,Basking Ridge,2024-08-04,2024-05-15,,265500,300000,12.99,Condo,,"listing_scrape,nj_records"
319 POTOMAC DR,07920,Basking Ridge,2024-08-04,2024-05-15,,365000,380000,4.11,Condo,,"listing_scrape,nj_records"
220 ARROWOOD WAY,07920,Basking Ridge,2024-08-04,2024-05-16,,550000,535000,-2.73,Condo,,"listing_scrape,nj_records"
78 LIBERTY RIDGE RD,07920,Basking Ridge,2024-08-04,2024-05-17,,999000,1150150,15.13,Single Family,year_built,"listing_scrape,nj_records"
2 CANTERBURY WAY,07920,Basking Ridge,2024-08-04,2024-05-20,,1699000,1647427,-3.04,Single Family,,"listing_scrape,nj_records"
24 VALLEY VIEW DR,07920,Basking Ridge,2024-08-04,2024-05-22,,475000,517000,8.84,Condo,,"listing_scrape,nj_records"
27 KNOLLCROFT RD,07920,Basking Ridge,2024-08-04,2024-05-22,,849000,1150000,35.45,Single Family,,"listing_scrape,nj_records"
69 ASPEN DR,07920,Basking Ridge,2024-08-04,2024-05-22,,464000,480000,3.45,Condo,,"listing_scrape,nj_records"
351 PENNS WAY,07920,Basking Ridge,2024-08-04,2024-05-23,,495000,585000,18.18,Townhouse,,"listing_scrape,nj_records"
15 SULLIVAN DR,07920,Basking Ridge,2024-08-04,2024-05-28,,1250000,1356000,8.48,Single Family,,"listing_scrape,nj_records"
53 E CRAIG ST,07920,Basking Ridge,2024-08-04,2024-05-28,,849000,1100000,29.56,Single Family,year_built,"listing_scrape,nj_records"
58 Bernard Dr,07920,Basking Ridge,2024-08-04,2024-05-30,,1629900,1580000,-3.06,Single Family,,listing_scrape
10 TALMADGE LN,07920,Basking Ridge,2024-08-04,2024-06-03,,1565000,1815000,15.97,Single Family,,"listing_scrape,nj_records"
9 CARNEGIE PL,07920,Basking Ridge,2024-08-11,2024-06-04,,1150000,1260000,9.57,Single Family,,"listing_scrape,nj_records"
291 ENGLISH PL,07920,Basking Ridge,2024-10-15,2024-07-29,,379000,405500,6.99,Condo,,"listing_scrape,nj_records"
131 Countryside Dr,07920,Basking Ridge,2025-05-18,2025-02-28,,239000,325000,35.98,Condo,,listing_scrape
81 Stonehouse Rd,07920,Basking Ridge,2025-05-10,2025-05-08,,370000,370000,0.0,Single Family,,listing_scrape
11 Atlas Rd,07920,Basking Ridge,2025-06-07,2025-06-06,,1400000,1498000,7.0,Single Family,,listing_scrape
71 Wexford Way,07920,Basking Ridge,2025-07-04,2025-07-03,,1750000,1750000,0.0,Single Family,,listing_scrape
76 Culberson Rd,07920,Basking Ridge,2025-12-30,2025-09-25,,1599000,1600000,0.06,Single Family,,listing_scrape
2 Pine Ct,07921,Bedminster,2023-10-14,2023-10-13,,350000,350000,0.0,Condo,,listing_scrape
73 WESCOTT ROAD,07921,Bedminster,2024-01-31,2023-12-06,,279999,293500,4.82,Condo,sold_date,"listing_scrape,nj_records"
55 EDGEWOOD ROAD,07921,Bedminster,2025-01-31,2023-12-15,,560000,560000,0.0,Townhouse,,"listing_scrape,nj_records"
6 TORY COURT,07921,Bedminster,2024-03-31,2024-01-23,,350000,371000,6.0,Condo,,"listing_scrape,nj_records"
27 CROSSFIELD COURT,07921,Bedminster,2024-08-04,2024-05-09,,465000,465000,0.0,Condo,,"listing_scrape,nj_records"
4 High Pond Ln Unit 4,07921,Bedminster,2024-08-04,2024-05-10,,498000,483000,-3.01,Condo,,"listing_scrape,nj_records"
5 RAY COURT,07921,Bedminster,2024-08-04,2024-05-15,,269500,298000,10.58,Condo,,"listing_scrape,nj_records"
52 ETON COURT,07921,Bedminster,2024-08-11,2024-05-15,,525000,605000,15.24,Townhouse,,"listing_scrape,nj_records"
17 BENTLEY COURT,07921,Bedminster,2024-08-04,2024-05-17,,400000,418000,4.5,Condo,,"listing_scrape,nj_records"
24 ETON COURT,07921,Bedminster,2024-08-04,2024-05-17,,540000,580000,7.41,Townhouse,,"listing_scrape,nj_records"
1 LOCKHAVEN COURT,07921,Bedminster,2024-08-04,2024-05-20,,825000,825000,0.0,Condo,,"listing_scrape,nj_records"
100 WESCOTT ROAD,07921,Bedminster,2024-08-04,2024-05-20,,385000,400000,3.9,Condo,,"listing_scrape,nj_records"
14 HEATHERWOOD LANE,07921,Bedminster,2024-08-04,2024-05-23,,525000,641000,22.1,Condo,,"listing_scrape,nj_records"
23 WESCOTT ROAD,07921,Bedminster,2024-08-04,2024-05-30,,250000,280000,12.0,Condo,,"listing_scrape,nj_records"
20 WOOD DUCK POND ROAD,07921,Bedminster,2024-08-04,2024-05-31,,425000,487000,14.59,Condo,,"listing_scrape,nj_records"
42 ETON COURT,07921,Bedminster,2024-08-04,2024-05-31,,529900,600000,13.23,Condo,,"listing_scrape,nj_records"
8 TORY COURT,07921,Bedminster,2024-08-04,2024-05-31,,425000,500000,17.65,Condo,,"listing_scrape,nj_records"
13 Hyde Ct,07921,Bedminster,2025-03-18,2025-03-14,,239000,255000,6.69,Condo,,listing_scrape
30 Birchwood Rd,07921,Bedminster,2025-08-15,2025-05-29,,449000,463000,3.12,Condo,,listing_scrape
17 Village Green Rd,07921,Bedminster,2026-06-07,2026-03-20,,182000,180000,-1.1,Condo,,listing_scrape
1153 PLAINFIELD AVENUE,07922,Berkeley Heights,2025-01-31,2023-10-03,,629900,605000,-3.95,Single Family,,"listing_scrape,nj_records"
56 SPRINGHOLM DRIVE,07922,Berkeley Heights,2024-03-13,2023-12-18,,460000,461000,0.22,Condo,,"listing_scrape,nj_records"
43 Beech Ave,07922,Berkeley Heights,2024-03-31,2024-01-12,,675000,725000,7.41,Single Family,,listing_scrape
106 Briarwood Dr,07922,Berkeley Heights,2025-01-16,2024-02-02,,839999,800000,-4.76,Single Family,,listing_scrape
630 Plainfield Ave,07922,Berkeley Heights,2024-08-30,2024-02-02,,1199000,1199000,0.0,Single Family,,listing_scrape
46 Snyder Ave,07922,Berkeley Heights,2025-01-31,2024-05-07,,599888,550000,-8.32,Single Family,,listing_scrape
154 Hillside Ave,07922,Berkeley Heights,2025-01-31,2024-05-22,,1550000,1550000,0.0,Single Family,,listing_scrape
92 SAW MILL DR,07922,Berkeley Heights,2024-08-04,2024-05-23,,950000,977000,2.84,Single Family,,"listing_scrape,nj_records"
230 WASHINGTON STREET,07922,Berkeley Heights,2024-08-04,2024-05-30,,849900,917982,8.01,Single Family,year_built,"listing_scrape,nj_records"
8 POWDER HORN WAY,07922,Berkeley Heights,2024-09-12,2024-06-19,,899000,924000,2.78,Single Family,,"listing_scrape,nj_records"
68 Runnymeade Rd,07922,Berkeley Heights,2024-07-04,2024-07-02,,1330000,1330000,0.0,Single Family,,listing_scrape
585 Plainfield Ave,07922,Berkeley Heights,2024-08-07,2024-08-06,,375000,375000,0.0,Single Family,,listing_scrape
54 RUTHERFORD RD,07922,Berkeley Heights,2025-03-10,2024-11-08,,1150000,1375000,19.57,Single Family,,"listing_scrape,nj_records"
124 Rutgers Ave,07922,Berkeley Heights,2025-05-02,2025-05-01,,765000,765000,0.0,Single Family,,listing_scrape
725 Mountain Ave,07922,Berkeley Heights,2025-05-31,2025-05-30,,850000,850000,0.0,Land,,listing_scrape
315 Emerson Ln,07922,Berkeley Heights,2025-09-19,2025-07-11,,1150000,1130000,-1.74,Single Family,,listing_scrape
25 Liberty Ave,07922,Berkeley Heights,2025-08-30,2025-08-29,,1550000,1550000,0.0,Single Family,,listing_scrape
11 Parker Ave,07927,Cedar Knolls,2024-08-04,2024-05-10,,455000,527122,15.85,Single Family,,listing_scrape
405 Waterview Ct,07927,Cedar Knolls,2024-08-04,2024-05-22,,540000,627500,16.2,Townhouse,,listing_scrape
40 Pine St,07928,Chatham,2023-07-12,2023-07-11,,2975000,2975000,0.0,Single Family,,listing_scrape
13 CRESTWOOD DR,07928,Chatham,2023-08-05,2023-08-01,,3200000,3200000,0.0,Single Family,,"listing_scrape,nj_records"
140 HILLSIDE AVE,07928,Chatham,2025-01-31,2023-10-02,,749000,749000,0.0,Single Family,,"listing_scrape,nj_records"
109 Coleman Ave,07928,Chatham,2023-12-30,2023-12-08,,899000,1050000,16.8,Single Family,,listing_scrape
35 ROOSEVELT AVE,07928,Chatham,2024-03-13,2023-12-13,,799000,975500,22.09,Single Family,,"listing_scrape,nj_records"
74 ROWAN RD,07928,Chatham,2024-03-13,2023-12-13,,1399000,1533000,9.58,Single Family,,"listing_scrape,nj_records"
146 River Rd,07928,Chatham,2024-03-13,2023-12-15,,1250000,1175000,-6.0,Single Family,,listing_scrape
2 Van Houton Ave,07928,Chatham,2024-03-13,2023-12-15,,1450000,1585000,9.31,Single Family,,listing_scrape
243 SOUTHERN BLVD,07928,Chatham,2024-03-13,2023-12-19,,1650000,1700000,3.03,Single Family,,"listing_scrape,nj_records"
39 STERLING DR,07928,Chatham,2024-03-31,2024-01-04,,1595000,1725000,8.15,Condo,,"listing_scrape,nj_records"
16 Heritage Dr Unit G,07928,Chatham,2025-01-31,2024-01-08,,450000,410000,-8.89,Condo,,listing_scrape
11 JOSEPH ST,07928,Chatham,2024-03-31,2024-01-17,,849000,901000,6.12,Single Family,,"listing_scrape,nj_records"
195 Terrace Dr,07928,Chatham,2024-03-31,2024-01-18,,419000,420000,0.24,Condo,,listing_scrape
2 BIRCH HILL DR,07928,Chatham,2024-08-04,2024-05-01,,1099000,1300000,18.29,Single Family,,"listing_scrape,nj_records"
421 RIVER RD,07928,Chatham,2024-08-04,2024-05-01,,625000,600000,-4.0,Single Family,,"listing_scrape,nj_records"
3 Huron Dr,07928,Chatham,2024-08-04,2024-05-07,,1349999,1340000,-0.74,Single Family,,listing_scrape
40 LINDEN LN,07928,Chatham,2024-08-04,2024-05-07,,3050000,2975000,-2.46,Single Family,,"listing_scrape,nj_records"
79 Center Ave,07928,Chatham,2024-08-04,2024-05-08,,1075000,1300000,20.93,Single Family,,listing_scrape
24 HEDGES AVE,07928,Chatham,2024-08-04,2024-05-09,,939000,1141000,21.51,Single Family,year_built,"listing_scrape,nj_records"
72 GARDEN AVE,07928,Chatham,2024-08-04,2024-05-10,,1795000,1950000,8.64,Single Family,,"listing_scrape,nj_records"
229 RIVEREDGE DR,07928,Chatham,2024-08-04,2024-05-13,,425000,486000,14.35,Condo,,"listing_scrape,nj_records"
6C Heritage Dr Unit C,07928,Chatham,2024-08-04,2024-05-13,,495000,530000,7.07,Condo,,"listing_scrape,nj_records"
87 CANDACE LN,07928,Chatham,2024-08-04,2024-05-13,,1450000,1626000,12.14,Single Family,,"listing_scrape,nj_records"
9 GATES AVE,07928,Chatham,2024-08-04,2024-05-14,,1850000,2200000,18.92,Single Family,,"listing_scrape,nj_records"
90 N PASSAIC AVE,07928,Chatham,2024-08-11,2024-05-14,,825000,995000,20.61,Single Family,,"listing_scrape,nj_records"
18 STAFFORD RD,07928,Chatham,2024-08-04,2024-05-15,,1587000,1850000,16.57,Single Family,,"listing_scrape,nj_records"
6 SHERWOOD CIR,07928,Chatham,2024-08-04,2024-05-15,,2699000,2699000,0.0,Single Family,,"listing_scrape,nj_records"
18 CHESTNUT ST,07928,Chatham,2024-08-04,2024-05-16,,1255000,1400000,11.55,Single Family,,"listing_scrape,nj_records"
17 Wynwood Rd,07928,Chatham,2024-08-04,2024-05-21,,2175000,2530000,16.32,Single Family,,listing_scrape
44 BUXTON RD,07928,Chatham,2024-08-11,2024-05-23,,1850000,1905000,2.97,Single Family,,"listing_scrape,nj_records"
112 LAFAYETTE AVE,07928,Chatham,2024-08-04,2024-05-24,,899000,999999,11.23,Single Family,,"listing_scrape,nj_records"
64 SUMMIT AVE,07928,Chatham,2024-08-04,2024-05-24,,1575000,1575000,0.0,Single Family,,"listing_scrape,nj_records"
"380 MAIN ST.,UNIT 46",07928,Chatham,2024-08-04,2024-05-25,,335000,318000,-5.07,Condo,,"listing_scrape,nj_records"
320 HILLSIDE AVE,07928,Chatham,2024-08-04,2024-05-28,,2099000,2109000,0.48,Single Family,,"listing_scrape,nj_records"
69 WASHINGTON AVE,07928,Chatham,2024-08-04,2024-05-28,,1250000,1500000,20.0,Single Family,,"listing_scrape,nj_records"
212 SOUTHERN BLVD,07928,Chatham,2024-08-04,2024-05-30,,2625000,2550000,-2.86,Single Family,,"listing_scrape,nj_records"
23 DIVISION AVE,07928,Chatham,2024-08-04,2024-05-30,,725000,785000,8.28,Single Family,,"listing_scrape,nj_records"
25 Fairfax Ter,07928,Chatham,2024-08-04,2024-06-03,,1795000,1795000,0.0,Single Family,,listing_scrape
25 FALMOUTH RD,07928,Chatham,2024-07-11,2024-07-01,,1600000,1600000,0.0,Single Family,,"listing_scrape,nj_records"
90 May Dr,07928,Chatham,2024-07-07,2024-07-01,,3499000,3564000,1.86,Single Family,,listing_scrape
61 S Passaic Ave,07928,Chatham,2024-10-29,2024-08-15,,700000,769000,9.86,Single Family,,listing_scrape
6 Maple St,07928,Chatham,2025-03-12,2025-03-11,,3650000,3800000,4.11,Single Family,,listing_scrape
141 Sunset Dr,07928,Chatham,2025-05-23,2025-04-11,,2075000,2075000,0.0,Single Family,,listing_scrape
11 Lincoln Cir,07928,Chatham,2025-05-03,2025-05-02,,3650000,3650000,0.0,Single Family,,listing_scrape
17 Crestwood Dr,07928,Chatham,2025-05-07,2025-05-06,,2825000,2825000,0.0,Single Family,,listing_scrape
5 Holly Dr,07928,Chatham,2025-07-21,2025-06-13,,3250000,3300000,1.54,Single Family,,listing_scrape
15 Gates Ave,07928,Chatham,2025-08-06,2025-07-31,,1999000,2050000,2.55,Single Family,,listing_scrape
20 Samuel Way,07928,Chatham,2025-09-30,2025-08-28,,1400000,1397000,-0.21,Condo,,listing_scrape
32 Inwood Rd,07928,Chatham,2026-03-27,2026-01-23,,1242600,1242600,0.0,Single Family,,listing_scrape
198 Riveredge Dr,07928,Chatham,2026-05-22,2026-03-03,,699000,850000,21.6,Condo,,listing_scrape
54 Hedges Ave,07928,Chatham,2026-06-07,2026-03-31,,2250000,2250000,0.0,Single Family,,listing_scrape
128 Fairmount Ave,07928,Chatham,2026-06-10,2026-05-27,,3355000,2915000,-13.11,Single Family,,listing_scrape
82 May Dr,07928,Chatham,2026-05-29,2026-05-28,,3795000,3825000,0.79,Single Family,,listing_scrape
2 Oak Hill Rd,07928,Chatham,2026-06-24,2026-06-22,,2750000,2750000,0.0,Single Family,,listing_scrape
71 Dale Dr,07928,Chatham,2026-06-25,2026-06-24,,3647500,3647500,0.0,Single Family,,listing_scrape
220 LAMERSON RD,07930,Chester,2023-07-24,2023-07-21,0,1550000,1600000,3.23,Single Family,garage,"listing_scrape,nj_records"
265 Old Chester Gladstone Rd,07930,Chester,2023-08-26,2023-08-25,,850000,950000,11.76,Single Family,,"listing_scrape,nj_records"
3 Bird Song Ct,07930,Chester,2024-03-13,2023-12-18,,975000,990000,1.54,Single Family,,listing_scrape
2 Twin Brooks Trl,07930,Chester,2024-03-31,2024-01-02,,750000,715000,-4.67,Single Family,,listing_scrape
5 HEATH DR,07930,Chester,2024-03-31,2024-01-22,,1399990,1635000,16.79,Single Family,year_built,"listing_scrape,nj_records"
5 HUNTERS TRL,07930,Chester,2024-08-04,2024-05-10,,949900,1050000,10.54,Single Family,garage,"listing_scrape,nj_records"
20 BEACON HILL DR,07930,Chester,2024-08-04,2024-05-12,,1196000,1196000,0.0,Single Family,,"listing_scrape,nj_records"
2 MILE DR,07930,Chester,2024-08-04,2024-05-20,,675000,724000,7.26,Single Family,,"listing_scrape,nj_records"
5 TOPPING WAY,07930,Chester,2024-08-04,2024-05-23,,1100000,1250000,13.64,Single Family,,"listing_scrape,nj_records"
11 Delwood Rd,07930,Chester,2026-03-30,2025-10-17,,889900,885000,-0.55,Single Family,,listing_scrape
140 Hacklebarney Rd,07930,Chester,2025-12-30,2025-10-27,,1099999,1180000,7.27,Single Family,,listing_scrape
16 FOREST DR,07932,Florham Park,2024-08-30,2023-08-17,,649900,625000,-3.83,Single Family,,"listing_scrape,nj_records"
4 Rosemary Ct,07932,Florham Park,2023-09-20,2023-09-19,,399000,399000,0.0,Condo,,listing_scrape
96 BRANDYWYNE DR,07932,Florham Park,2023-11-10,2023-11-03,,429000,453000,5.59,Townhouse,,"listing_scrape,nj_records"
1 MCNERNEY LN,07932,Florham Park,2024-03-13,2023-12-13,,695400,695400,0.0,Condo,,"listing_scrape,nj_records"
125 Park Ave,07932,Florham Park,2024-03-13,2023-12-15,,700000,730000,4.29,Single Family,,listing_scrape
35 BROADWAY,07932,Florham Park,2024-03-13,2023-12-15,,549999,580000,5.45,Single Family,,"listing_scrape,nj_records"
4 Hanover Rd Unit C1,07932,Florham Park,2024-03-13,2023-12-21,,999900,999900,0.0,Townhouse,,listing_scrape
2 Vanderbilt Blvd Unit 405,07932,Florham Park,2024-08-04,2024-05-01,,660000,700000,6.06,Condo,,"listing_scrape,nj_records"
33 ELMWOOD RD,07932,Florham Park,2024-08-04,2024-05-08,,650000,705000,8.46,Single Family,,"listing_scrape,nj_records"
161 SUMMIT RD,07932,Florham Park,2024-08-04,2024-05-21,,3100000,2980000,-3.87,Single Family,,"listing_scrape,nj_records"
20 MURPHY CIR,07932,Florham Park,2024-08-04,2024-05-24,,899999,1150000,27.78,Single Family,,"listing_scrape,nj_records"
34 BROOKLAKE RD,07932,Florham Park,2024-08-04,2024-05-24,,869000,1045000,20.25,Single Family,,"listing_scrape,nj_records"
250 Ridgedale Ave Apt B5,07932,Florham Park,2024-08-04,2024-05-28,,699000,760000,8.73,Condo,,listing_scrape
38 Park St Apt 11D,07932,Florham Park,2024-08-11,2024-05-30,,499000,547000,9.62,Condo,,listing_scrape
5 Decker Ln,07932,Florham Park,2024-08-04,2024-06-03,,1395000,1505000,7.89,Single Family,,listing_scrape
22 1st St,07932,Florham Park,2024-06-15,2024-06-14,,999000,999000,0.0,Single Family,,listing_scrape
49 Murphy Cir,07932,Florham Park,2024-08-09,2024-08-02,,1095000,1200000,9.59,Single Family,,listing_scrape
2 WOODBINE RD,07932,Florham Park,2024-11-20,2024-09-30,,995000,1168500,17.44,Single Family,,"listing_scrape,nj_records"
17 FLORHAM AVE,07932,Florham Park,2024-12-23,2024-12-13,,2100000,2100000,0.0,Single Family,,"listing_scrape,nj_records"
14 Pinchbrook Dr,07932,Florham Park,2025-09-19,2025-06-18,,1449000,1311000,-9.52,Single Family,,listing_scrape
1 Brandywyne Dr,07932,Florham Park,2025-08-16,2025-08-15,,575000,575000,0.0,Condo,,listing_scrape
6 Salvatore Ct,07932,Florham Park,2025-11-07,2025-11-06,,2450000,2450000,0.0,Single Family,,listing_scrape
44 Lakeview Ave,07932,Florham Park,2026-05-12,2026-02-20,,1300000,1200000,-7.69,Single Family,,listing_scrape
755 Davis Rd,07933,Long Hill,2023-07-11,2023-07-06,,1200000,1200000,0.0,Single Family,,listing_scrape
10 SUNRISE DR,07933,Long Hill,2024-03-13,2023-12-08,,399000,450000,12.78,Condo,,"listing_scrape,nj_records"
189 Long View Ter,07933,Long Hill,2024-08-04,2024-05-10,,875000,863069,-1.36,Single Family,,"listing_scrape,nj_records"
23 HIGHLAND AVE,07933,Long Hill,2024-08-04,2024-05-22,,740056,845000,14.18,Single Family,,"listing_scrape,nj_records"
596 Meyersville Rd,07933,Long Hill,2024-08-31,2024-06-05,,620000,530000,-14.52,Single Family,,listing_scrape
93 Morristown Rd,07933,Long Hill,2025-10-11,2025-08-01,,1599000,1625000,1.63,Single Family,,listing_scrape
50 Cottage Pl,07933,Long Hill,2026-01-07,2026-01-06,,785000,785000,0.0,Single Family,,listing_scrape
4 Ashland Rd,07940,Madison,2023-09-12,2023-09-08,,919000,919000,0.0,Single Family,,listing_scrape
10 HAMILTON ST,07940,Madison,2023-12-30,2023-12-11,,1550000,1700000,9.68,Single Family,,"listing_scrape,nj_records"
